,pressure,wavenumber,opd,w0,g0
495,22,7692.307692307692,0.0,0.0,0.0
496,22,8333.333333333334,0.0,0.0,0.0
497,22,9090.90909090909,0.0,0.0,0.0
498,22,10000.0,0.0,0.0,0.0
499,22,11111.111111111111,0.0,0.0,0.0
500,22,12500.0,0.0,0.0,0.0
501,22,14285.714285714286,0.0,0.0,0.0
502,22,16666.666666666668,0.0,0.0,0.0
503,22,20000.0,0.0,0.0,0.0
504,22,25000.0,0.0,0.0,0.0
505,22,33333.333333333336,0.0,0.0,0.0
506,23,4000.0,0.0,0.0,0.0
507,23,4166.666666666667,0.0,0.0,0.0
508,23,4347.826086956522,0.0,0.0,0.0
509,23,4545.454545454545,0.0,0.0,0.0
510,23,4761.9047619047615,0.0,0.0,0.0
511,23,5000.0,0.0,0.0,0.0
512,23,5263.1578947368425,0.0,0.0,0.0
